support,itemsets
0.0006674900618896246,"frozenset({'dizziness', 'sweating', 'palpitations'})"
0.0006701897183583389,"frozenset({'irregular heartbeat', 'sweating', 'palpitations'})"
0.0006384687548509452,"frozenset({'sweating', 'leg pain', 'sharp chest pain'})"
0.0006202460736871233,"frozenset({'sweating', 'leg pain', 'difficulty breathing'})"
0.0006168715031012303,"frozenset({'sweating', 'leg pain', 'weakness'})"
0.0006134969325153375,"frozenset({'sweating', 'chest tightness', 'leg pain'})"
0.0005709773431330864,"frozenset({'sweating', 'shortness of breath', 'leg pain'})"
0.0006161965889840518,"frozenset({'sweating', 'leg pain', 'cough'})"
0.0005088852443526561,"frozenset({'sweating', 'sharp chest pain', 'cough'})"
0.000504160845532406,"frozenset({'chest tightness', 'sweating', 'cough'})"
0.0006620907489521959,"frozenset({'sweating', 'leg pain', 'side pain'})"
0.0006121471042809803,"frozenset({'sweating', 'leg pain', 'leg swelling'})"
0.0005034859314152274,"frozenset({'sweating', 'ear pain', 'headache'})"
0.0006161965889840518,"frozenset({'diminished hearing', 'sweating', 'ear pain'})"
0.00909311790074713,"frozenset({'weakness', 'nausea'})"
0.004200665465319538,"frozenset({'weakness', 'depressive or psychotic symptoms'})"
0.012219995005635533,"frozenset({'dizziness', 'weakness'})"
0.008970958445537806,"frozenset({'vomiting', 'weakness'})"
0.007611006499422948,"frozenset({'sharp abdominal pain', 'weakness'})"
0.01375205005163093,"frozenset({'shortness of breath', 'weakness'})"
0.011462066452043977,"frozenset({'sharp chest pain', 'weakness'})"
0.0017783986987655821,"frozenset({'weakness', 'nasal congestion'})"
0.001277612423819069,"frozenset({'sore throat', 'weakness'})"
0.005856904708875795,"frozenset({'weakness', 'cough'})"
0.0028947066485789682,"frozenset({'weakness', 'fever'})"
0.0010326185992832412,"frozenset({'burning abdominal pain', 'weakness'})"
0.0057374449101351855,"frozenset({'weakness', 'headache'})"
0.0012371175767883537,"frozenset({'leg pain', 'weakness'})"
0.0013741251425756073,"frozenset({'weakness', 'back pain'})"
0.0030539863802331152,"frozenset({'dizziness', 'weakness', 'nausea'})"
0.0018587134787098343,"frozenset({'shortness of breath', 'weakness', 'nausea'})"
0.0015151821930659323,"frozenset({'weakness', 'sharp chest pain', 'nausea'})"
0.0006634405771865531,"frozenset({'shortness of breath', 'weakness', 'sharp chest pain', 'nausea'})"
0.0017385787658520454,"frozenset({'weakness', 'nausea', 'depressive or psychotic symptoms'})"
0.001740603508203581,"frozenset({'dizziness', 'weakness', 'depressive or psychotic symptoms'})"
0.0010029223781273832,"frozenset({'vomiting', 'weakness', 'depressive or psychotic symptoms'})"
0.0007437553571308051,"frozenset({'sharp chest pain', 'weakness', 'depressive or psychotic symptoms'})"
0.00071270930774059,"frozenset({'weakness', 'depressive or psychotic symptoms', 'headache'})"
0.0006870625712878036,"frozenset({'dizziness', 'weakness', 'nausea', 'depressive or psychotic symptoms'})"
0.002512705258255887,"frozenset({'shortness of breath', 'dizziness', 'weakness'})"
0.0024971822335607794,"frozenset({'vomiting', 'dizziness', 'weakness'})"
0.0031653472095675827,"frozenset({'vomiting', 'weakness', 'nausea'})"
0.0029284523544378977,"frozenset({'vomiting', 'shortness of breath', 'weakness'})"
0.0024776097241626005,"frozenset({'vomiting', 'sharp chest pain', 'weakness'})"
0.0011750254780079235,"frozenset({'dizziness', 'vomiting', 'weakness', 'nausea'})"
0.0005797512266564079,"frozenset({'vomiting', 'dizziness', 'shortness of breath', 'weakness'})"
0.000625645386624552,"frozenset({'vomiting', 'weakness', 'shortness of breath', 'nausea'})"
0.001193923073288924,"frozenset({'sharp chest pain', 'vomiting', 'shortness of breath', 'weakness'})"
0.0007667024371148771,"frozenset({'vomiting', 'weakness', 'sharp chest pain', 'nausea'})"
0.0029500496061876124,"frozenset({'sharp abdominal pain', 'weakness', 'nausea'})"
0.0026726599040272124,"frozenset({'sharp abdominal pain', 'vomiting', 'weakness'})"
0.0015313801318782186,"frozenset({'sharp abdominal pain', 'dizziness', 'weakness'})"
0.0024560124724128853,"frozenset({'sharp abdominal pain', 'shortness of breath', 'weakness'})"
0.0016839107223605796,"frozenset({'sharp abdominal pain', 'sharp chest pain', 'weakness'})"
0.0011534282262582087,"frozenset({'sharp abdominal pain', 'vomiting', 'weakness', 'nausea'})"
0.0008173209959032713,"frozenset({'dizziness', 'sharp abdominal pain', 'weakness', 'nausea'})"
0.0007680522653492343,"frozenset({'sharp abdominal pain', 'vomiting', 'dizziness', 'weakness'})"
0.0007349814736074834,"frozenset({'sharp abdominal pain', 'shortness of breath', 'weakness', 'nausea'})"
0.0008139464253173784,"frozenset({'sharp abdominal pain', 'vomiting', 'shortness of breath', 'weakness'})"
0.000716083878326483,"frozenset({'sharp abdominal pain', 'shortness of breath', 'sharp chest pain', 'weakness'})"
0.0006269952148589092,"frozenset({'sharp abdominal pain', 'vomiting', 'sharp chest pain', 'weakness'})"
0.0005770515701876936,"frozenset({'sharp abdominal pain', 'weakness', 'sharp chest pain', 'nausea'})"
0.0053459947221716035,"frozenset({'shortness of breath', 'sharp chest pain', 'weakness'})"
0.0019444275715915149,"frozenset({'dizziness', 'sharp chest pain', 'weakness'})"
0.0009408302793469532,"frozenset({'shortness of breath', 'dizziness', 'sharp chest pain', 'weakness'})"
0.0009570282181592392,"frozenset({'sharp chest pain', 'weakness', 'nasal congestion'})"
0.0008436426464732363,"frozenset({'shortness of breath', 'weakness', 'nasal congestion'})"
0.0007086598230375185,"frozenset({'vomiting', 'weakness', 'nasal congestion'})"
0.0010407175686893842,"frozenset({'weakness', 'nasal congestion', 'cough'})"
0.0008368935053014504,"frozenset({'weakness', 'nasal congestion', 'fever'})"
0.0005703024290159077,"frozenset({'sharp chest pain', 'weakness', 'nasal congestion', 'cough'})"
0.0006884123995221608,"frozenset({'vomiting', 'sore throat', 'weakness'})"
0.0006641154913037316,"frozenset({'weakness', 'sharp chest pain', 'sore throat'})"
0.0006512921230773384,"frozenset({'shortness of breath', 'sore throat', 'weakness'})"
0.0006431931536711954,"frozenset({'sore throat', 'weakness', 'nasal congestion'})"
0.0007248577618498046,"frozenset({'sore throat', 'weakness', 'cough'})"
0.0005784013984220508,"frozenset({'sore throat', 'weakness', 'fever'})"
0.0025545499335209595,"frozenset({'sharp chest pain', 'weakness', 'cough'})"
0.001270863282647283,"frozenset({'vomiting', 'weakness', 'cough'})"
0.0028859327650556468,"frozenset({'shortness of breath', 'weakness', 'cough'})"
0.0009428550216984889,"frozenset({'sharp abdominal pain', 'weakness', 'cough'})"
0.001202022042695067,"frozenset({'shortness of breath', 'sharp chest pain', 'weakness', 'cough'})"
0.0007140591359749472,"frozenset({'vomiting', 'shortness of breath', 'weakness', 'cough'})"
0.0015624261812684336,"frozenset({'shortness of breath', 'weakness', 'fever'})"
0.0014956096836677532,"frozenset({'weakness', 'cough', 'fever'})"
0.0011358804592115654,"frozenset({'vomiting', 'weakness', 'fever'})"
0.0008483670452934865,"frozenset({'sharp chest pain', 'weakness', 'fever'})"
0.000750504498302591,"frozenset({'shortness of breath', 'weakness', 'cough', 'fever'})"
0.0006634405771865531,"frozenset({'vomiting', 'shortness of breath', 'weakness', 'fever'})"
0.0006161965889840518,"frozenset({'vomiting', 'weakness', 'cough', 'fever'})"
0.0005325072384539068,"frozenset({'sharp chest pain', 'weakness', 'cough', 'fever'})"
0.0005291326678680138,"frozenset({'burning abdominal pain', 'dizziness', 'weakness'})"
0.0005014611890636916,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'weakness'})"
0.0005460055207974785,"frozenset({'burning abdominal pain', 'weakness', 'nausea'})"
0.0005095601584698347,"frozenset({'burning abdominal pain', 'weakness', 'headache'})"
0.0020395904621136962,"frozenset({'dizziness', 'weakness', 'headache'})"
0.0011628770238987088,"frozenset({'vomiting', 'weakness', 'headache'})"
0.0010974103545323857,"frozenset({'weakness', 'nausea', 'headache'})"
0.0005048357596495846,"frozenset({'sharp abdominal pain', 'weakness', 'headache'})"
0.0005682776866643719,"frozenset({'vomiting', 'dizziness', 'weakness', 'headache'})"
0.0005136096431729063,"frozenset({'vomiting', 'weakness', 'nausea', 'headache'})"
0.0005574790607895145,"frozenset({'dizziness', 'weakness', 'nausea', 'headache'})"
0.0006053979631091943,"frozenset({'shortness of breath', 'leg pain', 'weakness'})"
0.0006398185830853024,"frozenset({'sharp chest pain', 'leg pain', 'weakness'})"
0.0006155216748668732,"frozenset({'leg pain', 'weakness', 'cough'})"
0.0008659148123401297,"frozenset({'sharp abdominal pain', 'weakness', 'back pain'})"
0.0007613031241774484,"frozenset({'shortness of breath', 'weakness', 'back pain'})"
0.0007984234006222709,"frozenset({'weakness', 'sharp chest pain', 'back pain'})"
0.007565112339454804,"frozenset({'decreased appetite', 'nausea'})"
0.0032591602718554063,"frozenset({'decreased appetite', 'weakness'})"
0.00253025302530253,"frozenset({'decreased appetite', 'depressive or psychotic symptoms'})"
0.0011352055450943868,"frozenset({'decreased appetite', 'problems with movement'})"
0.001893134098685942,"frozenset({'dizziness', 'decreased appetite'})"
0.0011628770238987088,"frozenset({'abnormal involuntary movements', 'decreased appetite'})"
0.010967354404152072,"frozenset({'vomiting', 'decreased appetite'})"
0.007369387245473013,"frozenset({'sharp abdominal pain', 'decreased appetite'})"
0.006195036681582269,"frozenset({'decreased appetite', 'diarrhea'})"
0.0042384606558815395,"frozenset({'burning abdominal pain', 'decreased appetite'})"
0.0024323904783116346,"frozenset({'decreased appetite', 'blood in stool'})"
0.0092895179088461,"frozenset({'decreased appetite', 'fever'})"
0.004447684032206902,"frozenset({'decreased appetite', 'headache'})"
0.003758596718567562,"frozenset({'decreased appetite', 'nasal congestion'})"
0.0012850364791080334,"frozenset({'ache all over', 'decreased appetite'})"
0.00185601382224112,"frozenset({'decreased appetite', 'ear pain'})"
0.0023507258701330257,"frozenset({'decreased appetite', 'skin rash'})"
0.0020119189833093737,"frozenset({'sore throat', 'decreased appetite'})"
0.0054533060668029995,"frozenset({'decreased appetite', 'cough'})"
0.0021293540396984485,"frozenset({'decreased appetite', 'difficulty breathing'})"
0.0011966227297576383,"frozenset({'decreased appetite', 'coryza'})"
0.0026213664311216397,"frozenset({'shortness of breath', 'decreased appetite'})"
0.0009084344017223808,"frozenset({'decreased appetite', 'suprapubic pain'})"
0.0019127066080841214,"frozenset({'decreased appetite', 'side pain'})"
0.0012452165461944967,"frozenset({'decreased appetite', 'lower abdominal pain'})"
0.0023837966618747764,"frozenset({'decreased appetite', 'sharp chest pain'})"
0.0012620893991239614,"frozenset({'decreased appetite', 'frequent urination'})"
0.000840942990004522,"frozenset({'decreased appetite', 'skin swelling'})"
0.0005932495089999798,"frozenset({'decreased appetite', 'itching of skin'})"
0.0005865003678281939,"frozenset({'decreased appetite', 'abnormal appearing skin'})"
0.0013640014308179285,"frozenset({'decreased appetite', 'insomnia'})"
0.0007761512347553773,"frozenset({'decreased appetite', 'abusing alcohol'})"
0.0006769388595301248,"frozenset({'decreased appetite', 'acne or pimples'})"
0.000564903116078479,"frozenset({'depression', 'decreased appetite'})"
0.0005379065513913355,"frozenset({'decreased appetite', 'anxiety and nervousness'})"
0.0031822200624970474,"frozenset({'vomiting', 'decreased appetite', 'nausea'})"
0.002074011082089804,"frozenset({'decreased appetite', 'nausea', 'fever'})"
0.0010589402498532062,"frozenset({'vomiting', 'decreased appetite', 'nausea', 'fever'})"
0.0010940357839464927,"frozenset({'weakness', 'nausea', 'decreased appetite'})"
0.0009111340581910951,"frozenset({'vomiting', 'decreased appetite', 'weakness'})"
0.0008794130946837015,"frozenset({'sharp abdominal pain', 'decreased appetite', 'weakness'})"
0.0010832371580716353,"frozenset({'decreased appetite', 'nausea', 'depressive or psychotic symptoms'})"
0.0009523038193389891,"frozenset({'decreased appetite', 'weakness', 'depressive or psychotic symptoms'})"
0.0005291326678680138,"frozenset({'weakness', 'nausea', 'depressive or psychotic symptoms', 'decreased appetite'})"
0.0005918996807656226,"frozenset({'decreased appetite', 'weakness', 'problems with movement'})"
0.0005676027725471934,"frozenset({'decreased appetite', 'nausea', 'problems with movement'})"
0.0005183340419931564,"frozenset({'problems with movement', 'decreased appetite', 'depressive or psychotic symptoms'})"
0.0005109099867041919,"frozenset({'abnormal involuntary movements', 'decreased appetite', 'problems with movement'})"
0.0005581539749066932,"frozenset({'dizziness', 'problems with movement', 'decreased appetite'})"
0.0008267697935437716,"frozenset({'dizziness', 'nausea', 'decreased appetite'})"
0.0005730020854846221,"frozenset({'dizziness', 'depressive or psychotic symptoms', 'decreased appetite'})"
0.0005918996807656226,"frozenset({'dizziness', 'weakness', 'decreased appetite'})"
0.0006006735642889443,"frozenset({'abnormal involuntary movements', 'decreased appetite', 'nausea'})"
0.0005858254537110153,"frozenset({'abnormal involuntary movements', 'dizziness', 'decreased appetite'})"
0.0005520797478520858,"frozenset({'abnormal involuntary movements', 'decreased appetite', 'depressive or psychotic symptoms'})"
0.0006148467607496946,"frozenset({'abnormal involuntary movements', 'decreased appetite', 'weakness'})"
0.0037174269574196685,"frozenset({'sharp abdominal pain', 'vomiting', 'decreased appetite'})"
0.0032308138789339056,"frozenset({'sharp abdominal pain', 'decreased appetite', 'nausea'})"
0.0024411643618349565,"frozenset({'sharp abdominal pain', 'decreased appetite', 'fever'})"
0.0016299175929862925,"frozenset({'sharp abdominal pain', 'vomiting', 'decreased appetite', 'nausea'})"
0.0010029223781273832,"frozenset({'sharp abdominal pain', 'decreased appetite', 'nausea', 'fever'})"
0.001378174627278679,"frozenset({'sharp abdominal pain', 'vomiting', 'decreased appetite', 'fever'})"
0.0005203587843446921,"frozenset({'decreased appetite', 'vomiting', 'nausea', 'sharp abdominal pain', 'fever'})"
0.0029486997779532556,"frozenset({'decreased appetite', 'nausea', 'diarrhea'})"
0.0029372262379612196,"frozenset({'vomiting', 'decreased appetite', 'diarrhea'})"
0.00286028602860286,"frozenset({'sharp abdominal pain', 'decreased appetite', 'diarrhea'})"
0.002297407654875917,"frozenset({'decreased appetite', 'diarrhea', 'fever'})"
0.0014544399225198594,"frozenset({'vomiting', 'decreased appetite', 'nausea', 'diarrhea'})"
0.0015077581377769679,"frozenset({'sharp abdominal pain', 'vomiting', 'decreased appetite', 'diarrhea'})"
0.0014848110577928958,"frozenset({'sharp abdominal pain', 'decreased appetite', 'nausea', 'diarrhea'})"
0.0007403807865449121,"frozenset({'diarrhea', 'decreased appetite', 'vomiting', 'nausea', 'sharp abdominal pain'})"
0.0011358804592115654,"frozenset({'vomiting', 'decreased appetite', 'diarrhea', 'fever'})"
0.0010751381886654923,"frozenset({'decreased appetite', 'nausea', 'diarrhea', 'fever'})"
0.00103801791222067,"frozenset({'sharp abdominal pain', 'decreased appetite', 'diarrhea', 'fever'})"
0.0005595038031410503,"frozenset({'diarrhea', 'decreased appetite', 'vomiting', 'nausea', 'fever'})"
0.0005061855878839418,"frozenset({'diarrhea', 'decreased appetite', 'nausea', 'sharp abdominal pain', 'fever'})"
0.0005885251101797296,"frozenset({'diarrhea', 'decreased appetite', 'vomiting', 'sharp abdominal pain', 'fever'})"
0.002234640641978308,"frozenset({'burning abdominal pain', 'vomiting', 'decreased appetite'})"
